Country;Protected area;Question;Type of value;Stakeholder;Value;Potential (value)
Croatia;PP Papuk;Jobs in Protected Areas;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Hunting;Importance of value;Global community;0;0
Croatia;PP Papuk;Hunting;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Wild food plants and mushrooms;Importance of value;Global community;0;0
Croatia;PP Papuk;Wild food plants and mushrooms;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Fishing;Importance of value;Global community;0;0
Croatia;PP Papuk;Fishing;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Traditional agriculture;Importance of value;Global community;0;0
Croatia;PP Papuk;Traditional agriculture;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Livestock grazing;Importance of value;Global community;0;0
Croatia;PP Papuk;Livestock grazing;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Commercial & non-commercial water use;Importance of value;Global community;0;0
Croatia;PP Papuk;Commercial & non-commercial water use;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Cultural & historical values;Importance of value;Global community;1;0
Croatia;PP Papuk;Cultural & historical values;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Specific site value;Importance of value;Global community;0;0
Croatia;PP Papuk;Medicinal herbs;Importance of value;Global community;0;0
Croatia;PP Papuk;Medicinal herbs;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Medicinal herbs;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Tourism & recreation;Importance of value;Global community;0;0
Croatia;PP Papuk;Tourism & recreation;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Building knowledge;Importance of value;Global community;0;0
Croatia;PP Papuk;Building knowledge;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Formal & informal education;Importance of value;Global community;0;0
Croatia;PP Papuk;Formal & informal education;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Genetic material;Importance of value;Global community;0;0
Croatia;PP Papuk;Genetic material;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Climate change mitigation;Importance of value;Global community;0;0
Croatia;PP Papuk;Climate change mitigation;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Soil stabilization;Importance of value;Global community;0;0
Croatia;PP Papuk;Soil stabilization;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Flood prevention;Importance of value;Global community;0;0
Croatia;PP Papuk;Flood prevention;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Water quality & quantity;Importance of value;Global community;0;0
Croatia;PP Papuk;Water quality & quantity;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Pollination & honey production;Importance of value;Global community;0;0
Croatia;PP Papuk;Pollination & honey production;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Nature materials;Importance of value;Global community;0;0
Croatia;PP Papuk;Nature materials;Economic importance of value;Global community;0;0
Croatia;PP Papuk;Wood;Importance of value;Global community;0;0
Croatia;PP Papuk;Wood;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Nature conservation;Importance of value;Global community;1;0
Macedonia;NP Pelister;Nature conservation;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Jobs in Protected Areas;Importance of value;Global community;0;0
Macedonia;NP Pelister;Jobs in Protected Areas;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Hunting;Importance of value;Global community;0;0
Macedonia;NP Pelister;Hunting;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Wild food plants and mushrooms;Importance of value;Global community;0;0
Macedonia;NP Pelister;Wild food plants and mushrooms;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Fishing;Importance of value;Global community;0;0
Macedonia;NP Pelister;Fishing;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Traditional agriculture;Importance of value;Global community;0;0
Macedonia;NP Pelister;Traditional agriculture;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Livestock grazing;Importance of value;Global community;0;0
Macedonia;NP Pelister;Livestock grazing;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Commercial & non-commercial water use;Importance of value;Global community;0;0
Macedonia;NP Pelister;Commercial & non-commercial water use;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Cultural & historical values;Importance of value;Global community;1;0
Macedonia;NP Pelister;Cultural & historical values;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Specific site value;Importance of value;Global community;1;0
Macedonia;NP Pelister;Medicinal herbs;Importance of value;Global community;0;0
Macedonia;NP Pelister;Medicinal herbs;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Medicinal herbs;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Tourism & recreation;Importance of value;Global community;0;0
Macedonia;NP Pelister;Tourism & recreation;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Building knowledge;Importance of value;Global community;0;0
Macedonia;NP Pelister;Building knowledge;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Formal & informal education;Importance of value;Global community;0;0
Macedonia;NP Pelister;Formal & informal education;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Genetic material;Importance of value;Global community;0;0
Macedonia;NP Pelister;Genetic material;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Climate change mitigation;Importance of value;Global community;0;0
Macedonia;NP Pelister;Climate change mitigation;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Soil stabilization;Importance of value;Global community;0;0
Macedonia;NP Pelister;Soil stabilization;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Flood prevention;Importance of value;Global community;0;0
Macedonia;NP Pelister;Flood prevention;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Water quality & quantity;Importance of value;Global community;0;0
Macedonia;NP Pelister;Water quality & quantity;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Pollination & honey production;Importance of value;Global community;0;0
Macedonia;NP Pelister;Pollination & honey production;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Nature materials;Importance of value;Global community;0;0
Macedonia;NP Pelister;Nature materials;Economic importance of value;Global community;0;0
Macedonia;NP Pelister;Wood;Importance of value;Global community;0;0
Macedonia;NP Pelister;Wood;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Nature conservation;Importance of value;Global community;2;0
Croatia;NP Plitvička Jezera;Nature conservation;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Jobs in Protected Areas;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Jobs in Protected Areas;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Hunting;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Hunting;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Wild food plants and mushrooms;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Wild food plants and mushrooms;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Fishing;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Fishing;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Traditional agriculture;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Traditional agriculture;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Livestock grazing;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Livestock grazing;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Commercial & non-commercial water use;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Commercial & non-commercial water use;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Cultural & historical values;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Cultural & historical values;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Specific site value;Importance of value;Global community;2;0
Croatia;NP Plitvička Jezera;Medicinal herbs;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Medicinal herbs;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Medicinal herbs;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Tourism & recreation;Importance of value;Global community;2;0
Croatia;NP Plitvička Jezera;Tourism & recreation;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Building knowledge;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Building knowledge;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Formal & informal education;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Formal & informal education;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Genetic material;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Genetic material;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Climate change mitigation;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Climate change mitigation;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Soil stabilization;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Soil stabilization;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Flood prevention;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Flood prevention;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Water quality & quantity;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Water quality & quantity;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Pollination & honey production;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Pollination & honey production;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Nature materials;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Nature materials;Economic importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Wood;Importance of value;Global community;0;0
Croatia;NP Plitvička Jezera;Wood;Economic importance of value;Global community;0;0
Albania;NP Prespa;Nature conservation;Importance of value;Global community;2;0
